Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_14,MA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Log_Return,Rolling_Volatility,ROC_10,MA_20,20STD,BB_Upper,BB_Lower,BB_Position,Vol_MA20,Volume_Ratio,VPM_10
2024-05-13 00:00:00+05:30,152.46833187623184,154.39237343680068,148.33869357358347,153.78231811523438,36561003,0.0,0.0,155.01920100620814,147.69296966552736,53.10283187526231,1.6882419652362728,2.498906921625219,-0.8106649563889463,0.0098130519419728,0.0148532486833993,-1.1761168933287482,153.9582992553711,2.471856300933242,158.90201185723757,149.0145866535046,0.48220151995989086,48887373.4,0.7478618804257543,-0.879572991445334
2024-05-14 00:00:00+05:30,154.01696419618196,156.31642232063896,153.4538251643384,154.81472778320312,46261468,0.0,0.0,155.2739519391741,148.11156555175782,55.07910175684026,1.6133215536583805,2.321789848031852,-0.7084682943734708,0.0066910136270396,0.0148479538162504,-1.4635558121658192,154.0263442993164,2.475966295015254,158.97827688934692,149.0744117092859,0.5796036163208212,48434565.0,0.9551333433055504,-1.3978909559882091
2024-05-15 00:00:00+05:30,154.8147349877422,157.25498514433107,154.8147349877422,155.4248046875,29601304,0.0,0.0,155.27730451311385,148.51326751708984,56.25230173351971,1.5849048981648082,2.1744128580584428,-0.5895079598936346,0.0039329461711765,0.0129929681320459,0.36364123647873575,154.24925231933594,2.3850183754319993,159.01928907019993,149.47921556847194,0.6232225692968859,46593310.0,0.6353123227347446,0.23102575858944013
2024-05-16 00:00:00+05:30,156.9734155830228,157.67733224483007,152.327568479339,155.70635986328125,41126570,0.0,0.0,155.15663364955358,148.9853610229492,56.81288664431431,1.5670397843998105,2.0529382433267163,-0.485898458926906,0.0018098813922713,0.0124748726591771,-0.8664542814678031,154.523779296875,2.205557905129866,158.93489510713474,150.11266348661528,0.6340455133433249,46580075.45,0.8829219275126785,-0.7650114842951656
2024-05-17 00:00:00+05:30,156.36335934304788,158.09967850653933,155.2840118748246,157.06727600097656,39181277,0.0,0.0,155.2605460030692,149.48279541015626,59.51342160740685,1.643748007854242,1.9711001962322208,-0.3273521883779793,0.0087022982128159,0.0123136046405355,0.510522271783099,154.86635208129883,2.0260016418772295,158.9183553650533,150.81434879754437,0.7715846663429191,45134455.7,0.8681012408885657,0.44318501763615775
2024-05-21 00:00:00+05:30,158.1465909669722,164.43490952396698,157.63038261292516,163.63714599609375,84833644,0.0,0.0,155.72647203717912,149.940810546875,69.44620359982105,2.209207065637173,2.018721570113212,0.1904854955239612,0.0409772290370298,0.0162812086988819,4.02743716181046,155.44121704101562,2.7229296415435025,160.88707632410262,149.99535775792862,1.2524918042348168,46372226.45,1.8294063169787698,7.3678189850511036
2024-05-22 00:00:00+05:30,164.6695609765295,164.71649161616284,160.96226958502524,162.65167236328125,42919832,0.0,0.0,156.28290121895927,150.3199868774414,66.79890993235024,2.548441113811009,2.1246654788527715,0.4237756349582375,-0.0060405173199024,0.0157385204843671,5.509893117627228,155.9785400390625,3.0312893547153776,162.04111874849326,149.91596132963173,1.0503542835524948,46552978.55,0.9219567326696866,5.079883056086792
2024-05-23 00:00:00+05:30,162.4170335682316,164.99806121594014,160.02371415793047,164.71649169921875,49377680,0.0,0.0,156.8292737688337,150.76392364501953,69.4285225298271,2.9498956442919564,2.2897115119406086,0.6601841323513478,0.0126148290789142,0.0156642463057533,5.691060094591544,156.65195388793944,3.3988518592233286,163.4496576063861,149.8542501694928,1.0931810318089399,47507103.7,1.0393746651408682,5.915143680112643
2024-05-24 00:00:00+05:30,164.20029227572033,166.6405424589897,163.4494449638512,164.1064453125,38674485,0.0,0.0,157.38905661446708,151.20035217285155,67.72191313398535,3.182143833685018,2.4681979762894906,0.7139458573955273,-0.0037104898592273,0.0156109088073861,7.998776903970392,157.08838272094727,3.7670904027242305,164.62256352639574,149.5542019154988,0.9657482195328723,46446081.9,0.8326748655197114,6.66038048283572
2024-05-27 00:00:00+05:30,166.78131095314149,166.78131095314149,164.10643634733947,164.71649169921875,30410585,0.0,0.0,157.91866956438338,151.5429251098633,68.55433162730571,3.376505587464152,2.649859498524423,0.726646088939729,0.0037104898592273,0.0155860289042737,8.166414709300119,157.45441970825195,4.136120360928361,165.72666043010867,149.18217898639523,0.9389422548946822,45460185.0,0.6689498733892086,5.462922085830085
