Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_14,MA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Log_Return,Rolling_Volatility,ROC_10,MA_20,20STD,BB_Upper,BB_Lower,BB_Position,Vol_MA20,Volume_Ratio,VPM_10
2024-05-28 00:00:00+05:30,1450.5079553599196,1460.8828419616084,1435.4396676765143,1438.8485107421875,7820162,0.0,0.0,1419.010977608817,1434.3221215820313,52.72368212738304,3.390780851310865,-2.8899790233022165,6.280759874613081,-0.006877852229043,0.010501983038961,3.81407534280659,1420.830828857422,28.002735934118448,1476.836300725659,1364.825356989185,0.6608564420915463,10362843.7,0.7546347533930287,2.8782338057412824
2024-05-29 00:00:00+05:30,1429.264181324664,1440.6271526936466,1421.310053120064,1423.607421875,7383556,0.0,0.0,1420.579563685826,1433.6373803710935,48.15750312119194,2.354307633980852,-1.8411216918456028,4.195429325826455,-0.0106490602874894,0.0106989678665166,1.4576797857992385,1419.6327758789062,27.30241165385184,1474.23759918661,1365.0279525712024,0.5363946420419338,10369622.8,0.7120370858619852,1.0379220668004125
2024-05-30 00:00:00+05:30,1418.395193572925,1423.2368313836507,1403.178669288835,1407.8720703125,13206858,0.0,0.0,1422.7480643136162,1433.4926245117188,43.92760538542672,0.2601845312699424,-1.420860447222494,1.6810449784924364,-0.0111146936407812,0.00997410694296,0.6054582397459011,1417.5503845214844,26.478749219011302,1470.507882959507,1364.5928860834617,0.40862187136434397,10456252.6,1.2630584307039407,0.7647291341502281
2024-05-31 00:00:00+05:30,1414.2453792660226,1425.0648561889025,1405.303166382157,1413.3560791015625,31069832,0.0,0.0,1424.36958530971,1433.4713842773438,45.71711965305229,-0.946004486612992,-1.3258892551005936,0.3798847684876016,0.0038876796953363,0.0097406873212084,0.35431059252418345,1415.764422607422,25.424125147435948,1466.6126729022938,1364.91617231255,0.47631832470248925,11284111.9,2.753414028090239,0.9755637557570512
2024-06-03 00:00:00+05:30,1465.3292536675044,1496.453914146619,1441.6152266357983,1492.32861328125,21527942,0.0,0.0,1431.9654889787946,1435.291435546875,63.68881643849989,4.419559601876699,-0.1767994837051352,4.596359085581835,0.0543706535683724,0.0171120270003966,5.197815837245179,1419.5351989746093,30.657460179592682,1480.8501193337947,1358.220278615424,1.0936027795536043,11499161.1,1.8721315244465964,9.730994887174479
2024-06-04 00:00:00+05:30,1480.199967601411,1480.199967601411,1343.1032493273078,1380.625732421875,36709098,0.0,0.0,1430.3563319614957,1434.4574951171876,42.33750869429683,-0.3377873443778298,-0.2089970558396741,-0.1287902885381557,-0.0778009020262323,0.0278453877659692,-2.705188122518614,1418.4359558105468,31.673544588711948,1481.7830449879707,1355.088866633123,0.20156305617475054,12964905.6,2.831420384580355,-7.659524794223863
2024-06-05 00:00:00+05:30,1405.0561505394378,1414.097147783154,1367.6077240917773,1403.821044921875,17464890,0.0,0.0,1430.6721714564733,1434.3685693359375,46.35892739183812,-2.2108657228463926,-0.6093707892410178,-1.6014949336053748,0.0166610109056051,0.0282409476697497,-2.731659836516207,1419.388232421875,30.884750694809007,1481.157733811493,1357.618731032257,0.37398969434925267,13112276.5,1.331949490235353,-3.6384329267441498
2024-06-06 00:00:00+05:30,1417.9012594747103,1426.497546390369,1404.41388190777,1414.541748046875,17855722,0.0,0.0,1431.113289969308,1434.1284643554689,48.15850721226858,-2.797969437055599,-1.047090518803934,-1.7508789182516649,0.007607789075161,0.0282633095906566,-3.664080455804492,1420.032958984375,30.6284353714102,1481.2898297271954,1358.7760882415546,0.4551788160992243,13533112.5,1.3194098549021889,-4.834423862542951
2024-06-07 00:00:00+05:30,1411.4786400821138,1454.460313756298,1409.5024711775536,1452.4346923828125,18558696,0.0,0.0,1433.5305698939733,1434.5034448242188,54.02903378764693,-0.2032663095712905,-0.8783256769574055,0.6750593673861149,0.0264356208450707,0.0290791377814165,-0.6958268168076411,1423.7790405273438,29.722566405905514,1483.2241733391547,1364.3339077155329,0.7410260562978775,13910566.7,1.334143777190616,-0.9283330176462691
2024-06-10 00:00:00+05:30,1452.4346368701142,1475.5558362929214,1450.5819785928986,1453.867431640625,9251760,0.0,0.0,1436.0201939174108,1434.827043457031,54.24003199424326,1.9462297716684127,-0.3134145872322417,2.259644358900655,0.0009859534988009,0.0290771889842288,0.3512353312107213,1426.9396728515626,29.37371826850652,1485.6871093885757,1368.1922363145495,0.7291824152369348,13847899.9,0.6680984168581403,0.23465976872652747
2024-06-11 00:00:00+05:30,1451.4960860069511,1456.1154291491666,1437.3418242246385,1439.3179931640625,11774902,0.0,0.0,1435.7396501813616,1435.1254467773438,51.64759056467072,2.4474896745473416,0.238766265123675,2.2087234094236665,-0.0100578144787648,0.0288860304608076,0.032629037620703474,1429.6062744140625,27.840988591962876,1485.2882515979882,1373.9242972301367,0.5872070213843235,14013814.0,0.8402353563419637,0.027416071052327122
2024-06-12 00:00:00+05:30,1440.1331280315808,1458.4126908916728,1437.835879864395,1445.888671875,10081742,0.0,0.0,1434.135768345424,1434.5419848632812,52.74602971313727,3.3364797557435395,0.8583089632476479,2.478170792495892,0.0045547448298917,0.0284933569624395,1.5651260071862991,1431.7430114746094,27.33935792345405,1486.4217273215174,1377.0642956277013,0.6293525294192742,14158486.1,0.7120635588292169,1.1144691946932386
2024-06-13 00:00:00+05:30,1454.4602190325884,1454.707240129571,1442.7019906930702,1447.7906494140625,9181160,0.0,0.0,1433.07710484096,1434.1348950195313,53.07831515635554,4.146684098762307,1.51598399035058,2.630700108411727,0.001314574008924,0.0284879401842255,2.835383977231818,1434.162579345703,26.453229492912783,1487.0690383315286,1381.2561203598775,0.6287940105007839,14365217.4,0.6391243337535567,1.8121628953837954
2024-06-14 00:00:00+05:30,1452.4840066456875,1462.0437710581823,1439.8612048457326,1459.944091796875,8157998,0.0,0.0,1433.8746250697543,1433.9921142578123,55.24403627482536,5.703709297206615,2.353529051721787,3.350180245484828,0.0083594373202073,0.0284646768414257,3.2962686037992217,1436.7414794921874,26.31980103652261,1489.3810815652325,1384.1018774191423,0.720391220591776,14037528.6,0.581156287011946,1.915647222778007
2024-06-18 00:00:00+05:30,1469.627393563817,1469.6768460329972,1453.8180422457062,1463.3778076171875,7196766,0.0,0.0,1435.626717703683,1433.875029296875,55.863866772922776,7.132515950631387,3.309326431503707,3.82318951912768,0.0023491887090055,0.0283862164230593,-1.9399752444876777,1438.980731201172,26.598120319063373,1492.1769718392986,1385.7844905630452,0.7293120352430483,13851543.1,0.5195642065323394,-1.0079416985946212
2024-06-19 00:00:00+05:30,1469.7756214798555,1469.7756214798555,1438.650961260282,1441.2694091796875,8725874,0.0,0.0,1436.8882882254463,1433.6191162109376,50.96936111289377,6.407036206014254,3.928868386405817,2.478167819608437,-0.0152230709887967,0.0285589745899183,4.392477652247737,1440.0935668945312,26.181037341908606,1492.4556415783484,1387.7314922107141,0.5112279955698513,13729030.4,0.6355783144015764,2.7917635422622107
2024-06-20 00:00:00+05:30,1441.6151005379977,1465.1808887163045,1432.8211254931246,1456.139892578125,16113776,0.0,0.0,1440.3359898158485,1433.8320434570312,53.89536511488185,6.951875124995468,4.533469734123747,2.4184053908717207,0.0102647658090582,0.028439567250662,3.726888683248201,1440.73828125,26.42041046977597,1493.579102189552,1387.897460310448,0.6457359202059321,14020639.0,1.1492897007047966,4.2832747793304184
2024-06-21 00:00:00+05:30,1456.0660262473004,1457.1281688420868,1423.4097851653107,1436.8724365234375,31170360,0.0,0.0,1442.0157296316963,1433.7154516601563,49.75245198619548,5.762514534364527,4.779278694171904,0.9832358401926236,-0.0133201927564996,0.028740947477443,1.5786517794469865,1439.1647521972657,25.614682377337786,1490.3941169519412,1387.9353874425901,0.47762693637911097,14848744.0,2.0991916892095386,3.3138926955709636
2024-06-24 00:00:00+05:30,1428.3007403004744,1432.2283517054532,1420.3713387903338,1424.2989501953125,8878386,0.0,0.0,1437.1564679827009,1432.8360546875,47.20248091278381,3.7619964781013095,4.575822250957785,-0.8138257728564753,-0.0087891045789742,0.0243746084559839,-1.9371433590133755,1437.2491027832032,25.198114365270015,1487.6453315137433,1386.852874052663,0.37151665001430073,14937924.5,0.5943520466983214,-1.151345120177661
2024-06-25 00:00:00+05:30,1425.8057113946086,1438.576749814009,1423.8295427024468,1436.8228759765625,7045386,0.0,0.0,1441.170549665179,1432.6483178710937,49.95392229683919,3.15082687835843,4.2908231764379146,-1.1399962980794849,0.0087546120239255,0.0117310889128319,-1.1723596865244084,1436.6513061523438,25.051583331319556,1486.7544728149828,1386.5481394897047,0.5017121654742303,14958743.3,0.47098782689853363,-0.5521671410995772
2024-06-26 00:00:00+05:30,1428.819484586685,1500.875466568816,1427.905458276952,1495.9844970703125,22014882,0.0,0.0,1447.753653390067,1433.3291064453124,60.44141671788008,7.3555289956866545,4.903764340287663,2.451764655398992,0.0403501766627305,0.0151009001535484,3.9370385262592067,1439.50810546875,28.35529144949388,1496.2186883677377,1382.7975225697624,0.9979352063984038,15668479.3,1.405042670605564,5.53170712521223
2024-06-27 00:00:00+05:30,1495.7127559544515,1519.1797603831344,1488.0551018777237,1512.3126220703125,28383030,0.0,0.0,1454.7372872488838,1434.5819970703126,62.76085254334147,11.868516079112853,6.296714688052701,5.57180139106015,0.0108555004361459,0.015176378016961,4.593987869700592,1443.9433654785157,32.38799630002909,1508.7193580785738,1379.1673728784576,1.0277360781943115,16718453.0,1.697706719634885,7.799244076311845
2024-06-28 00:00:00+05:30,1512.782033239127,1562.1615299634889,1512.782033239127,1546.7474365234375,28957336,0.0,0.0,1461.473911830357,1436.56953125,67.13702671899104,18.01601519111614,8.64057478866539,9.37544040245075,0.0225142810828704,0.0147767602101032,6.835020460273309,1450.8871337890625,38.54859141649925,1527.984316622061,1373.789950956064,1.1216848606648808,17505976.9,1.6541399640485075,11.306080498427304
2024-07-01 00:00:00+05:30,1543.9066370278445,1560.5805616644209,1537.138282854078,1541.5599365234375,7724306,0.0,0.0,1467.7376621791295,1438.4350341796876,65.88099653834814,22.213303496063418,11.355120530144996,10.858182965918422,-0.0033594485601213,0.0149012235748607,5.590340423660407,1457.2973266601562,42.44194160732137,1542.181209874799,1372.4134434455134,0.9963404516391502,16338700.6,0.4727613406417399,2.642896833333406
2024-07-02 00:00:00+05:30,1550.798563537394,1554.7509013864856,1538.4475077589818,1546.525146484375,7749246,0.0,0.0,1475.3953159877233,1440.4280029296874,66.52650687057519,25.64471930456034,14.213040285028065,11.431679019532275,0.003215723729231,0.0143369972539774,5.681877805880902,1460.0071533203125,46.34686119973269,1552.7008757197777,1367.3134309208472,0.9666874461638927,15649765.8,0.49516689891934357,2.81347781317669
2024-07-03 00:00:00+05:30,1547.661278880494,1556.2329594590622,1524.391963189475,1533.927001953125,9049620,0.0,0.0,1481.6837681361608,1442.0543920898438,63.256378247900365,27.035922789584447,16.77761678593934,10.258306003645108,-0.0081794581850135,0.0147737027916431,6.428887769579074,1467.672216796875,45.18981568679698,1558.0518481704692,1377.292585423281,0.8665360444013017,14266791.9,0.6343135908500915,4.077930886293938
2024-07-04 00:00:00+05:30,1538.447461634288,1548.822348177101,1532.321386398175,1535.5079345703125,6837176,0.0,0.0,1487.9492885044642,1443.520217285156,63.49885386439141,27.94390962862872,19.010875354477218,8.933034274151499,0.0010301132225833,0.014778203852765,5.450578093267177,1474.2565612792969,44.99000474087185,1564.2365707610406,1384.276551797553,0.8403610070937092,13735406.2,0.49777748837162167,2.7131750734399183
2024-07-05 00:00:00+05:30,1535.3101717849263,1579.4528899457323,1529.5546284867023,1569.695556640625,12269710,0.0,0.0,1495.7886788504463,1446.0754028320312,68.36120446794979,31.06406393116822,21.42151306981542,9.642550861352802,0.0220204592855397,0.0155069033266717,9.243904799131482,1482.0142517089844,47.46024247793825,1576.9347366648608,1387.093766753108,0.9618671352785392,13456105.6,0.9118321723039986,8.428889793563417
2024-07-08 00:00:00+05:30,1570.0662334946016,1589.6303543798022,1563.6684106310508,1581.824462890625,9500806,0.0,0.0,1504.2491542271205,1449.0539868164062,69.89348298546702,34.122170918272786,23.961644639506893,10.160526278765891,0.0076972166182414,0.0154977428651226,11.059863006548674,1488.483740234375,51.833265073705455,1592.150270381786,1384.8172100869642,0.9501970043924594,13003211.1,0.7306507544125005,8.080897249433695
2024-07-09 00:00:00+05:30,1578.5637202787966,1581.429189356112,1561.6675000170792,1571.3260498046875,6960002,0.0,0.0,1513.5389142717634,1451.6289379882812,66.87447103398023,35.29178679113443,26.2276730698324,9.064113721302023,-0.0066590236257652,0.0147660746029487,9.361152030427377,1494.356671142578,54.30023411845165,1602.9571393794813,1385.7562029056749,0.8543694604253772,12888623.2,0.5400112868533545,5.0551277543809805
2024-07-10 00:00:00+05:30,1575.9946562525065,1578.4648673124634,1544.5241914718106,1565.3480224609375,7134578,0.0,0.0,1521.339494977679,1454.2310571289063,65.14881748147108,35.329087224887644,28.04795590084345,7.281131324044193,-0.003811702742431,0.0149440644511014,4.636647340026871,1500.6581726074219,54.886548325763,1610.4312692589479,1390.885075955896,0.7946525689207491,12656607.0,0.5637038425859316,2.613695922288986
2024-07-11 00:00:00+05:30,1568.5840280306456,1585.1344421846698,1551.786592769845,1561.815673828125,11940946,0.0,0.0,1530.2640119280134,1456.5160009765625,64.09633042552473,34.67391773390159,29.37314826745508,5.300769466446511,-0.0022591398968626,0.0141635713282194,3.2733345629321167,1506.454522705078,54.91942366163629,1616.2933700283506,1396.6156753818054,0.7520107979652708,12749567.2,0.936576576497436,3.0657284786816925
2024-07-12 00:00:00+05:30,1565.619788574804,1586.023756297877,1555.7389442164904,1577.6990966796875,12924784,0.0,0.0,1541.221165248326,1459.0795849609376,66.7013003901463,35.03251761677052,30.50502213731817,4.527495479452348,0.0101184797838298,0.0135370451336565,2.0010804236934,1512.9499450683593,55.296924759344066,1623.5437945870474,1402.3560955496712,0.7927339625717021,12936748.4,0.9990751617307483,1.999229747937718
2024-07-15 00:00:00+05:30,1585.332001053062,1586.7153433656392,1566.6078495211154,1578.193115234375,5329688,0.0,0.0,1551.3190394810267,1461.6619409179686,66.78202776760514,34.95364985851734,31.39474768155801,3.5589021769593288,0.0003130769529185,0.0136550576239753,2.37637070366226,1518.8623962402344,55.651716322919825,1630.165828886074,1407.5589635943948,0.7665269057016739,12795332.9,0.41653375036455675,0.9898386014529019
2024-07-16 00:00:00+05:30,1574.5125966882065,1580.9351457176842,1550.4280378276635,1557.4681396484375,9386838,0.0,0.0,1555.710728236607,1464.4730419921875,60.18953023126839,32.840252281993344,31.68384860164508,1.1564036803482658,-0.0132190792930703,0.0106835639594031,0.7075858539344521,1523.566912841797,54.682996195003156,1632.9329052318033,1414.2009204517906,0.6549898010605828,12904836.5,0.727389145922151,0.5146902699599769
2024-07-18 00:00:00+05:30,1557.2211925457696,1574.9079294522828,1539.262708275014,1567.76904296875,12298374,0.0,0.0,1559.671901157924,1467.7762109375,62.18751232435046,31.631933052069144,31.673465491729893,-0.0415324396607488,0.0065921016685817,0.0104977931029671,2.206235431838312,1529.89189453125,51.90842782991623,1633.7087501910826,1426.0750388714175,0.6824229225435638,13083461.5,0.9399938999323688,2.0738478477426687
2024-07-19 00:00:00+05:30,1567.1020115011324,1571.029623251694,1534.2976544625544,1536.61962890625,13140390,0.0,0.0,1558.948486328125,1470.813093261719,53.45149649872541,27.83991278372877,30.90675495012968,-3.066842166400896,-0.0200686594386463,0.0104442277620457,0.07239912675857256,1533.9158813476563,48.92382259856077,1631.7635265447777,1436.0682361505349,0.5138161094891287,12934792.2,1.015894944180085,0.07354990683708698
2024-07-22 00:00:00+05:30,1518.9327171487766,1519.179738244426,1481.4102368427714,1482.7935791015625,19674376,0.0,0.0,1554.7508893694196,1472.4360205078126,42.37409343408305,20.257876830852183,28.776979326274176,-8.519102495421993,-0.0356570955831635,0.0140695708856941,-5.536231352087488,1536.2119384765624,45.05428887362868,1626.3205162238198,1446.103360729305,0.20358893287145588,12359993.0,1.5917788950204097,-8.81245622420317
2024-07-23 00:00:00+05:30,1483.1147807956386,1487.808182000688,1445.5675711552426,1470.1708984375,18052044,0.0,0.0,1549.297014508929,1474.2891772460937,40.26659728105293,13.079738788236,25.637531218666545,-12.557792430430544,-0.0085492105587954,0.0140354611835428,-7.0585306443604585,1538.5055358886718,39.93387970256811,1618.373295293808,1458.6377764835356,0.07220136159987668,12818675.9,1.4082612073841416,-9.940254887585022
2024-07-24 00:00:00+05:30,1467.3054738461674,1491.5135439533938,1458.8079713194404,1477.8779296875,11913362,0.0,0.0,1545.2935093470985,1476.0336401367188,42.1581934562293,7.921590520793416,22.09434307909192,-14.172752558298503,0.0052285760903088,0.0141570848496792,-5.947086546983861,1540.5582885742188,35.2073913060781,1610.973071186375,1470.1435059620626,0.054920454473590646,13062074.7,0.9120574084605412,-5.424084343932649
2024-07-25 00:00:00+05:30,1463.3530011800513,1482.595920809754,1459.474721651074,1474.6171875,12519876,0.0,0.0,1540.9441702706474,1477.8062646484375,41.55856022738113,3.5299155439274728,18.38145757205904,-14.85154202813156,-0.00220880535533,0.0141185759712375,-5.796208489042356,1539.489923095703,36.91400067791973,1613.3179244515425,1465.6619217398636,0.060649520477829386,12587324.4,0.9946415617921153,-5.7651498640138055
2024-07-26 00:00:00+05:30,1474.6172851615388,1494.4037007697482,1472.59166375446,1491.044189453125,9859940,0.0,0.0,1535.32621547154,1479.564069824219,45.74522506366916,1.3593337031118151,14.97703279826959,-13.617699095157777,0.0110782505948707,0.0128822143718477,-4.53135959389714,1538.4265014648438,38.027684915613946,1614.4818712960716,1462.371131633616,0.1885012056554097,11661169.9,0.8455360898223427,-3.8314280726027463
2024-07-29 00:00:00+05:30,1493.9341486268256,1509.2989091727318,1493.7613062276428,1501.987060546875,7538550,0.0,0.0,1529.623543875558,1481.6158251953125,48.397251098722144,0.5161799982349748,12.084862238262668,-11.568682240027693,0.0073122656855745,0.0128564661913832,-4.798889489900237,1536.1884826660157,38.821054998049206,1613.8305926621142,1458.5463726699172,0.27974953204608083,10590230.6,0.7118400235779568,-3.416041607638594
2024-07-30 00:00:00+05:30,1498.9488223237445,1506.8287716127938,1492.0075050067665,1495.1199951171875,8228208,0.0,0.0,1524.1802542550224,1483.3509033203125,46.849609557404136,-0.6980929956835098,9.528271191473433,-10.226364187156944,-0.0045824705750959,0.0128316476240838,-5.263812097219195,1533.8664855957031,39.857870290098944,1613.582226175901,1454.1507450155052,0.25697089309773913,10615425.7,0.7751180435467605,-4.080075734394312
2024-07-31 00:00:00+05:30,1486.0789919790418,1492.4520883459395,1483.2629754591517,1487.487060546875,10057346,0.0,0.0,1518.6187569754463,1484.7287890625,45.12239280004098,-2.250386070651075,7.172539739048531,-9.422925809699606,-0.0051183083062806,0.0128384398903027,-4.493259112020046,1530.9145812988281,41.03969916914978,1612.9939796371277,1448.8351829605285,0.23545419660021358,10730830.7,0.9372383444647954,-4.2112547314010245
2024-08-01 00:00:00+05:30,1493.9836579008804,1499.9121644798522,1486.37545603751,1497.244384765625,10764222,0.0,0.0,1514.0065220424108,1486.2934228515626,47.77308395329926,-2.662562632498293,5.205519264739166,-7.8680818972374595,0.0065381821823529,0.0131235782776004,-4.498408647588709,1529.0804504394532,41.71217668120159,1612.5048038018565,1445.65609707705,0.3091920141380699,10816560.8,0.9951612346135011,-4.47664190353043
2024-08-02 00:00:00+05:30,1487.0670219426547,1491.3404387261814,1475.481756476256,1481.4595947265625,10268248,0.0,0.0,1507.1322719029015,1487.057702636719,44.06499263737901,-4.214335923300723,3.321548227131189,-7.535884150431912,-0.0105985273492423,0.0126894725216106,-3.5896999584047906,1526.3780334472656,43.00463878330848,1612.3873110138825,1440.3687558806487,0.23887445638691518,10988114.4,0.9344868124052294,-3.3545272716208774
2024-08-05 00:00:00+05:30,1462.3650548737628,1466.2186085334113,1416.1721046606897,1430.079345703125,17046704,0.0,0.0,1496.5527169363838,1486.2924291992188,34.63989618453719,-9.480795421687844,0.7610794973673825,-10.241874919055228,-0.0352978852027283,0.0150086246067769,-3.555062157092528,1519.3972229003907,46.769859451181894,1612.9369418027545,1425.857503998027,0.022567107078356838,11226964.1,1.518371649553952,-5.397905591731413
2024-08-06 00:00:00+05:30,1437.8111393077952,1459.8948030686215,1434.0316438440889,1438.700439453125,10236186,0.0,0.0,1488.069309779576,1485.81419921875,37.072025706788274,-12.811173072313522,-1.953371016568799,-10.857802055744724,0.0060103042741613,0.0152770724557961,-2.1405986894327627,1512.2410217285155,47.65642474512769,1607.5538712187708,1416.9281722382602,0.1142147534739833,11263733.1,0.9087738415960869,-1.9453200943113607
2024-08-07 00:00:00+05:30,1451.4960282823629,1454.954323788822,1444.0853950542364,1447.3707275390625,8174568,0.0,0.0,1479.4694301060267,1485.7860375976563,39.50991513104499,-14.582800124240975,-4.479256838103234,-10.10354328613774,0.0060083855649187,0.0152418007407062,-2.0642572390866074,1506.0432556152343,47.628181617630354,1601.299618850495,1410.7868923799736,0.19202830087442815,11324461.4,0.7218504890660848,-1.4900850975928737
2024-08-08 00:00:00+05:30,1440.1577210643811,1447.5436277380477,1428.6959662921352,1431.8577880859375,12387192,0.0,0.0,1471.9864414760043,1485.6462231445312,36.76546368193079,-17.042140703929363,-6.99183361126846,-10.050307092660905,-0.0107758654662225,0.0147631024098127,-2.8996949022786636,1499.3687438964844,48.22964587759169,1595.8280356516677,1402.909452141301,0.15005467808175624,11587092.1,1.0690509657725082,-3.0999216357266244
2024-08-09 00:00:00+05:30,1442.6033755756382,1458.9067698886504,1438.6510375603625,1456.7330322265625,6249776,0.0,0.0,1470.124973842076,1486.3087353515623,43.53817138420842,-16.79041210182413,-8.951549309379594,-7.838862792444537,0.0172235256714685,0.012985944770112,-2.301149588272559,1494.1146118164063,46.77040385672125,1587.6554195298488,1400.5738041029638,0.30018571304002234,11302533.6,0.5529535430887814,-1.2724288180126022
2024-08-12 00:00:00+05:30,1452.483993902439,1455.4482469512195,1440.3799606199186,1443.220703125,8184584,0.0,0.0,1468.199959891183,1487.0157080078125,40.97112659551994,-17.479751705406898,-10.657189788585054,-6.822561916821844,-0.0093190637674622,0.0130207391159768,-3.9125741469755475,1487.390692138672,43.686409290275456,1574.763510719223,1400.017873558121,0.24723266496804924,11065523.6,0.7396472409132091,-2.8939246726788164
2024-08-13 00:00:00+05:30,1443.344315887485,1452.5581548536695,1440.6270837336665,1446.18505859375,6265064,0.0,0.0,1465.9361833844866,1487.6722875976564,41.78209619684719,-17.58416034084462,-12.042583899036968,-5.541576441807651,0.0020518796965596,0.0129251412558934,-3.2729771980343276,1480.7902893066407,38.96223719784213,1558.714763702325,1402.8658149109565,0.2779565984803916,11112292.4,0.5637958194836558,-1.845290861517083
2024-08-14 00:00:00+05:30,1446.1110904012166,1454.4603560192809,1436.3783617708266,1444.4312744140625,6267466,0.0,0.0,1463.7800467354912,1486.7143408203126,41.41953952761234,-17.605475698147302,-13.155162258859036,-4.450313439288266,-0.0012134328411925,0.0129239669092658,-2.8945318097075097,1475.138446044922,35.27835269424868,1545.6951514334194,1404.5817406564245,0.28239366859761655,10956323.8,0.5720409614034956,-1.6557907592380838
