Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_14,MA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Log_Return,Rolling_Volatility,Target,Market_Return,Strategy_Return,Cumulative_Market,Cumulative_Strategy
2026-02-05 00:00:00+05:30,189.1002244606821,194.4009130971484,187.6501336613117,193.7640380859375,31293689,0.0,0.0,187.37438746861048,174.9051663208008,62.21110920679005,4.579801102132279,4.371048492264302,0.208752609867977,0.0120054520709366,0.0237597123573305,-0.0035459043850028,0.0120054520709366,0.0,0.07370084601765137,0.0
2026-02-06 00:00:00+05:30,193.60728312025088,193.60728312025088,190.442538018047,193.07818603515625,18446912,0.0,0.0,187.9937569754464,175.4418975830078,61.21039518166903,4.615737995841812,4.419986392979804,0.1957516028620078,-0.0035459043850028,0.0237104298586665,0.0247594342534581,-0.0035459043850028,-0.0,0.06989360547957624,0.0
2026-02-09 00:00:00+05:30,197.9183654785156,202.1706673665258,193.55828566475088,197.9183654785156,68967709,0.0,0.0,188.9546541486468,176.10560974121094,65.43593812332311,4.97740385966182,4.531469886316208,0.4459339733456122,0.0247594342534581,0.0243661549439857,0.0293184766809644,0.0247594342534581,0.0,0.09638356586264307,0.0
2026-02-10 00:00:00+05:30,198.88837576458045,206.8345051561425,197.01696576516483,203.8069305419922,82443790,0.0,0.0,190.6657943725586,176.8904244995117,69.75294690059448,5.673780836554101,4.7599320763637865,0.9138487601903148,0.0293184766809644,0.0234896946996087,-0.0020211790307726,0.0293184766809644,0.0,0.12852786187177956,0.0
2026-02-11 00:00:00+05:30,205.1688408628477,206.00167167501505,201.15169476122617,203.3954162597656,40897457,0.0,0.0,192.28805324009485,177.65387969970703,69.10338936415107,6.121889512898321,5.032323563670693,1.0895659492276275,-0.0020211790307726,0.0236499790514315,0.0025017963559527,-0.0020211790307726,-0.0,0.12624690502172164,0.0
2026-02-12 00:00:00+05:30,203.79712930054828,206.13883610170413,202.03349730689217,203.9049072265625,24109860,0.0,0.0,193.61847250802177,178.4441815185547,69.48230545112685,6.443849840571744,5.314628819050904,1.1292210215208405,0.0025017963559527,0.0231926139646145,-0.0239744974112577,0.0025017963559527,0.0,0.129064545424608,0.0
2026-02-13 00:00:00+05:30,202.41562482198435,202.67038081260225,198.46705647209663,199.07452392578125,25870923,0.0,0.0,194.7081429617745,179.1547280883789,61.750158935298366,6.237334052326844,5.499169865706092,0.738164186620752,-0.0239744974112577,0.0243472554275096,0.0128611302588421,-0.0239744974112577,-0.0,0.10199579040318296,0.0
2026-02-16 00:00:00+05:30,196.93857612609287,201.9551161666473,196.4976718562028,201.65138244628903,17932490,0.0,0.0,195.65504346575057,179.9197509765625,64.04860971510422,6.210014566849821,5.641338805934838,0.5686757609149833,0.0128611302588421,0.0238438227235232,-0.0133534122479937,0.0128611302588421,0.0,0.116168701808254,0.0
2026-02-17 00:00:00+05:30,201.3476466879569,201.641587848398,197.58524169562287,198.9765472412109,18506676,0.0,0.0,196.30100686209545,180.6246148681641,60.01706513017003,5.904463847431629,5.693963814234197,0.210500033197432,-0.0133534122479937,0.0243038311627866,0.0288777882739825,-0.0133534122479937,-0.0,0.10126404099470054,0.0
2026-02-18 00:00:00+05:30,199.43705373982053,205.4627803172888,199.43705373982053,204.8063201904297,48357001,0.0,0.0,196.7706080845424,181.5174029541016,65.16380032984677,6.062838033609438,5.767738658109245,0.2950993755001931,0.0288777882739825,0.022807398745162,-0.0174697535403793,0.0288777882739825,0.0,0.13306611080429587,0.0
2026-02-19 00:00:00+05:30,206.7365202146824,207.1186392511836,200.12291115568183,201.2594757080078,27749813,0.0,0.0,197.6300277709961,182.3941226196289,60.09537132921275,5.83488904089333,5.781168734666062,0.0537203062272677,-0.0174697535403793,0.0190365231474782,0.0142593157272431,-0.0174697535403793,-0.0,0.11327172510358885,0.0
2026-02-20 00:00:00+05:30,202.23926146215945,205.07086522079007,200.5931999442581,204.1498565673828,26605844,0.0,0.0,199.0192358834403,183.29808044433597,62.6451999309272,5.820373755713831,5.789009738875616,0.0313640168382152,0.0142593157272431,0.0172841062899672,-0.0010564533416024,0.0142593157272431,0.0,0.1291462181220535,0.0
2026-02-23 00:00:00+05:30,205.75671285186064,205.85469821912017,201.3476404336065,203.93429565429688,23377191,0.0,0.0,200.0837118966239,184.11640411376956,62.32534574519765,5.725476593281826,5.776303109756858,-0.0508265164750323,-0.0010564533416024,0.0167613041948446,0.0047451637811095,-0.0010564533416024,-0.0,0.12795332782676083,0.0
2026-02-24 00:00:00+05:30,203.02309443812595,205.30600099945755,202.572382679593,204.904296875,23413086,0.0,0.0,201.0446101597377,184.84615447998047,63.235019215182994,5.663258382848113,5.753694164375109,-0.0904357815269962,0.0047451637811095,0.0166290831285121,0.0260061476063801,0.0047451637811095,0.0,0.13330565110474635,0.0
2026-02-25 00:00:00+05:30,205.8547055045304,212.0763878335333,205.16883781037612,210.302963256836,48873839,0.0,0.0,202.22596195765905,185.6646743774414,67.88305417875267,5.98063620988728,5.799082573477543,0.1815536364097365,0.0260061476063801,0.0174911169861701,0.0040915527608985,0.0260061476063801,0.0,0.16277856515052114,0.0
2026-02-26 00:00:00+05:30,211.5864958634085,211.5864958634085,208.7058993216261,211.16519165039065,25522669,0.0,0.0,203.51789093017575,186.5600100708008,68.56656808558435,6.229920405373747,5.885250139856784,0.3446702655169629,0.0040915527608985,0.0172934916690598,-0.0149120763018046,0.0040915527608985,0.0,0.16753613499907627,0.0
2026-02-27 00:00:00+05:30,211.14558722909865,211.53749881221347,207.3831822095093,208.0396423339844,25598534,0.0,0.0,204.240839276995,187.38284118652345,63.306960994446754,6.104900722404807,5.929180256366389,0.1757204660384177,-0.0149120763018046,0.017303298308677,-0.0062361762895778,-0.0149120763018046,-0.0,0.15012574706885595,0.0
2026-03-02 00:00:00+05:30,200.85775136163772,210.00902288434327,200.3678544070972,206.74630737304688,30523310,0.0,0.0,204.45079476492745,188.2233084106445,61.21446659456638,5.834207290460853,5.910185663185283,-0.07597837272443,-0.0062361762895778,0.0157738759744872,-0.0700732872363875,-0.0062361762895778,-0.0,0.1429533601549522,0.0
2026-03-04 00:00:00+05:30,202.8173399663396,202.8173399663396,190.50132330520216,192.75485229492188,72096617,0.0,0.0,203.69075448172435,188.7727767944336,44.195662619944734,4.439511378398379,5.616050806227903,-1.1765394278295238,-0.0700732872363875,0.0247280504960066,0.0193311443356333,-0.0700732872363875,-0.0,0.06286286105102001,0.0
2026-03-05 00:00:00+05:30,194.489092366452,198.9373501678109,193.63667644350463,196.51727294921875,41033397,0.0,0.0,203.16306631905687,189.3871078491211,48.35383239664432,3.5963443042944903,5.21210950584122,-1.61576520154673,0.0193311443356333,0.0254582340059335,-0.0105757564173783,0.0193311443356333,0.0,0.08340921642698129,0.0
2026-03-06 00:00:00+05:30,195.46888448076024,198.1143250400302,193.1173850837355,194.4499053955078,28551376,0.0,0.0,202.8327364240374,189.92717041015624,46.31180754438032,2.7298411302214163,4.715655830717259,-1.985814700495843,-0.0105757564173783,0.0248386573039546,-0.038261889435945,-0.0105757564173783,-0.0,0.07195134445370677,0.0
2026-03-09 00:00:00+05:30,189.54112056999347,189.7860690367292,183.25084573827675,187.15042114257807,43019965,0.0,0.0,201.79695347377236,190.3375076293945,39.90404757025275,1.4375525362812027,4.060035171830048,-2.6224826355488453,-0.038261889435945,0.0262542079860873,0.0206738590546498,-0.038261889435945,-0.038261889435945,0.030936460631506346,-0.038261889435944996
2026-03-10 00:00:00+05:30,190.0898130898865,192.66667588435303,188.1204326923077,191.059814453125,25783308,0.0,0.0,201.2314725603376,190.8446490478516,44.34542088640363,0.7205537876106689,3.3921388949861724,-2.6715851073755035,0.0206738590546498,0.0270182896354372,-0.0013342181082753,0.0206738590546498,0.0,0.05224989571290162,-0.038261889435944996
2026-03-11 00:00:00+05:30,193.1565683433964,194.86141510711136,190.080016103452,190.80506896972656,34207226,0.0,0.0,200.23138318743025,191.2843804931641,44.116620839726046,0.1302696150465578,2.7397650389982497,-2.609495423951692,-0.0013342181082753,0.0254456708988159,-0.0065428775762188,-0.0013342181082753,-0.0,0.050845964847610725,-0.038261889435944996
2026-03-12 00:00:00+05:30,190.0702270025327,190.72668713169747,186.25882927020857,189.56072998046875,24413736,0.0,0.0,199.39575849260603,191.6306396484375,42.9508949457755,-0.4329518026586925,2.1052216706668614,-2.538173473325554,-0.0065428775762188,0.025202096601033,-0.052853361432355,-0.0065428775762188,-0.0,0.04397040834814914,-0.038261889435944996
2026-03-13 00:00:00+05:30,188.0714342621568,188.61032389194173,178.5772290726122,179.80197143554688,42683952,0.0,0.0,197.65662384033203,191.69785339355468,35.114427374549294,-1.6477646856106103,1.354624399411367,-3.002389085021977,-0.052853361432355,0.0276672077409881,0.0185186000878857,-0.052853361432355,-0.052853361432355,-0.011206936968958803,-0.08909298139685717
2026-03-16 00:00:00+05:30,179.30228359439403,183.85831924652325,177.58764427040396,183.1626739501953,44789516,0.0,0.0,196.1729365757533,191.79681274414065,39.22669312987634,-2.3126729866339133,0.6211649222023108,-2.933837908836224,0.0185186000878857,0.028582891198174,0.0444144728006699,0.0185186000878857,0.0185186000878857,0.00710412633498847,-0.07222425860209736
2026-03-17 00:00:00+05:30,184.00529252685664,192.34333301240835,183.07449133665247,191.48110961914065,45672442,0.0,0.0,195.2141374860491,192.0427407836914,48.00984545387631,-2.1436783772447257,0.0681962623129034,-2.211874639557629,0.0444144728006699,0.0317044749672054,-0.0001022452149554,0.0444144728006699,0.0444144728006699,0.05183412516153618,-0.031017588170658805
2026-03-18 00:00:00+05:30,192.43151900070097,192.4609116221249,189.26678884015053,191.46153259277344,26353743,0.0,0.0,193.86832101004464,192.2326248168945,47.99226627546245,-1.988407510142963,-0.3431244921782698,-1.6452830179646931,-0.0001022452149554,0.0304953385454059,-0.0253952533758785,-0.0001022452149554,-0.0,0.05172658015531173,-0.031017588170658805
2026-03-19 00:00:00+05:30,186.9446863339689,190.2955798073972,185.5435732285838,186.66053771972656,24146344,0.0,0.0,192.11798858642575,192.3170831298828,43.76051736100813,-2.227081977241994,-0.7199159891910147,-1.5071659880509791,-0.0253952533758785,0.0307098596708205,0.0323308708437159,-0.0253952533758785,-0.0,0.025017717170121356,-0.031017588170658805
2026-03-20 00:00:00+05:30,189.4921364764287,195.4101000732928,189.43335123382212,192.79405212402344,46881257,0.0,0.0,191.0290178571429,192.5712417602539,49.84502551320608,-1.899414590412789,-0.9558157094353696,-0.9435988809774194,0.0323308708437159,0.0325295335694277,-0.050018235719777,0.0323308708437159,0.0323308708437159,0.058157432596469105,0.0003104570360279446
2026-03-23 00:00:00+05:30,189.10023150282484,190.03103276106097,182.74136341364385,183.38803100585932,44393392,0.0,0.0,189.3605695452009,192.70939300537108,42.28900880024931,-2.3713872444552635,-1.2389300164393484,-1.132457228015915,-0.050018235719777,0.0346479217081541,0.0191560007755692,-0.050018235719777,-0.050018235719777,0.00523026470422483,-0.049723307196958055
2026-03-24 00:00:00+05:30,188.12043271012945,188.30659594707384,183.98570117015052,186.93487548828125,34321983,0.0,0.0,188.94485691615515,192.9521859741211,45.63562832468202,-2.431202872307267,-1.4773845876129323,-0.9538182846943348,0.0191560007755692,0.0304105521056666,0.0302521533630963,0.0191560007755692,0.0191560007755692,0.024486456434524406,-0.031519806132617734
2026-03-25 00:00:00+05:30,189.12961869832031,193.16636485425607,188.43397338916023,192.6764678955078,34767360,0.0,0.0,188.6705136980329,193.21496643066405,50.62691972489619,-1.992342185035824,-1.5803761070975106,-0.4119660779383132,0.0302521533630963,0.0311364671014426,-0.0175960322741129,0.0302521533630963,0.0302521533630963,0.055479377832996724,-0.0022211947786203723
2026-03-27 00:00:00+05:30,190.39355992170923,191.5497095602212,188.7474983773317,189.31578063964844,36938046,0.0,0.0,188.30379050118583,193.4236624145508,47.8572576454978,-1.893889721857136,-1.643078830049436,-0.2508108918076996,-0.0175960322741129,0.0313512273798606,-0.0070634956577232,-0.0175960322741129,-0.0,0.036907128635986775,-0.0022211947786203723
2026-03-30 00:00:00+05:30,188.120431658464,190.4915311384363,184.4951971634728,187.98326110839844,45914996,0.0,0.0,188.36327907017295,193.4748077392578,46.76482477409808,-1.9014696666247064,-1.69475699736449,-0.2067126692602161,-0.0070634956577232,0.0296302188001836,0.0141802894759446,-0.0070634956577232,-0.0070634956577232,0.02958293963540415,-0.009269001036669833
2026-04-01 00:00:00+05:30,195.95878903870104,196.1547448376459,190.08002536754,190.6679077148437,35813622,0.0,0.0,188.33528573172435,193.57964599609372,49.27700098819476,-1.67157935655095,-1.6901214692017823,0.0185421126508322,0.0141802894759446,0.0293364141418456,-0.0023666681639333,0.0141802894759446,0.0141802894759446,0.04418272375892829,0.004779851321421891
2026-04-02 00:00:00+05:30,189.01205125174704,190.9128538743309,184.152266764611,190.2171936035156,27633959,0.0,0.0,188.29329463413785,193.695849609375,48.86012707588351,-1.5083709303991384,-1.6537713614412537,0.1454004310421153,-0.0023666681639333,0.0293409264182201,0.0100451786431578,-0.0023666681639333,-0.0023666681639333,0.04171148974927896,0.0024018708355377782
2026-04-06 00:00:00+05:30,189.1198215148549,192.6764631820421,186.40578824365195,192.13758850097656,28115748,0.0,0.0,188.47735595703125,193.8492852783203,50.77110049752336,-1.2101177735835904,-1.5650406438697213,0.3549228702861309,0.0100451786431578,0.0294008422042508,0.0102986553716966,0.0100451786431578,0.0100451786431578,0.052175667758440625,0.0124711767003165
2026-04-07 00:00:00+05:30,191.6476942656149,194.4107053102103,189.3745652242459,194.12657165527344,32090982,0.0,0.0,189.5005416870117,194.13479736328125,52.740828899796,-0.8039878090852426,-1.4128300769128257,0.6088422678275831,0.0102986553716966,0.0250280224241293,0.0300784823064025,0.0102986553716966,0.0102986553716966,0.06301166235116962,0.022898268422929302
2026-04-08 00:00:00+05:30,197.92815511760955,202.22944962673407,197.91836256103736,200.05430603027344,37018381,0.0,0.0,190.70708683558877,194.5222076416016,58.11912029266044,-0.0037648632921332,-1.1310170341886872,1.127252170896554,0.0300784823064025,0.0256737945917231,0.0049832311153094,0.0300784823064025,0.0300784823064025,0.09498543982869867,0.053665495890938164
2026-04-09 00:00:00+05:30,200.3776507354345,203.98330016296072,199.93674645814323,201.0537109375,36853400,0.0,0.0,191.3908440726144,194.83770111083984,58.96698983016825,0.7029579485273132,-0.7642220376454871,1.4671799861728003,0.0049832311153094,0.0232162250659658,0.0068478749904054,0.0049832311153094,0.0049832311153094,0.10044200534326375,0.05891615457518973
2026-04-10 00:00:00+05:30,203.77753935341,204.77693335784272,200.66180180198944,202.4352264404297,28385501,0.0,0.0,192.17467934744695,195.2100228881836,60.1674568697722,1.3588536053314613,-0.3396069090500975,1.6984605143815588,0.0068478749904054,0.0232079358149314,-0.0010654062894325,0.0068478749904054,0.0068478749904054,0.10797769463004547,0.06616748002704154
2026-04-13 00:00:00+05:30,199.5840175038078,202.8173404135377,197.4284738808108,202.2196655273437,25848544,0.0,0.0,193.28604561941964,195.486520690918,59.87311796111545,1.8400507153982064,0.0963246158395632,1.743726099558643,-0.0010654062894325,0.021700995049006,0.0112260256981247,-0.0010654062894325,-0.0010654062894325,0.10679724822563563,0.06503157848823227
2026-04-15 00:00:00+05:30,204.7769198242461,206.8834706747868,203.40521437977333,204.5025787353516,30858355,0.0,0.0,194.12236894880024,195.7779110717773,61.99365653059074,2.378200493834015,0.5526997914384536,1.8255007023955616,0.0112260256981247,0.0204044535316597,0.0093942778570097,0.0112260256981247,0.0112260256981247,0.11922218257683026,0.07698765035765542
2026-04-16 00:00:00+05:30,205.5117763499998,208.6177213069781,204.7867234612804,206.4327850341797,26751249,0.0,0.0,195.76842280796595,195.9419287109375,63.73849641492944,2.9267023840382933,1.0275003099584217,1.899202074079872,0.0093942778570097,0.0131451437546191,0.0067642318246738,0.0093942778570097,0.0093942778570097,0.129736466743686,0.08710517159368325
2026-04-17 00:00:00+05:30,206.4327794608164,208.1670188522808,204.2870284248544,207.83387756347656,22837792,0.0,0.0,197.2612086704799,196.3140542602539,64.99475874781247,3.434855663497956,1.5089713806663283,1.9258842828316276,0.0067642318246738,0.0127813339214469,-0.0018874531526383,0.0067642318246738,0.0,0.13737826610552828,0.08710517159368325
2026-04-20 00:00:00+05:30,207.7163119279305,209.08801744160672,205.56076828481,207.4419708251953,24992602,0.0,0.0,198.31588745117188,196.7688748168945,64.32347730341478,3.762574582374128,1.9596920210078883,1.80288256136624,-0.0018874531526383,0.0111799540021251,0.0013687659153914,-0.0018874531526383,-0.0,0.13523151791142518,0.08710517159368325
2026-04-21 00:00:00+05:30,207.441971076176,210.15600443559268,206.8149035619556,207.72610473632807,17427021,0.0,0.0,199.6309106009347,197.14276428222652,64.60887188998218,3.999122029306221,2.367578022667555,1.6315440066386664,0.0013687659153914,0.0091626390392167,0.0047995568705694,0.0013687659153914,0.0,0.13678538411922037,0.08710517159368325
2026-04-22 00:00:00+05:30,206.736513953666,209.4603398135109,206.2564095580504,208.7254943847656,20795714,0.0,0.0,201.1124986921038,197.4882397460937,65.64972604573035,4.218600576159076,2.737782533365859,1.4808180427932172,0.0047995568705694,0.0083076190639001,-0.0100015017113348,0.0047995568705694,0.0,0.14224145021993273,0.08710517159368325
2026-04-23 00:00:00+05:30,208.73528148524096,208.79408167639707,205.9134852789404,206.64833068847656,19304122,0.0,0.0,202.2539574759347,197.7459255981445,61.59500019013661,4.176781814289598,3.0255823895506078,1.1511994247389905,-0.0100015017113348,0.0092652059043923,-0.0039906277733229,-0.0100015017113348,-0.0,0.13081732040080052,0.08710517159368325
2026-04-24 00:00:00+05:30,206.73651855852788,207.71631248534555,204.385019114353,205.8253173828125,22379072,0.0,0.0,203.3688234601702,198.0008682250977,60.01339674137397,4.030765690842685,3.226619049809023,0.804146641033662,-0.0039906277733229,0.0093840300385887,0.0151181099731601,-0.0039906277733229,-0.0,0.1263046493954545,0.08710517159368325
2026-04-27 00:00:00+05:30,206.7365112615041,210.65568683044256,206.6679185128229,208.9606475830078,33068230,0.0,0.0,204.5704705374581,198.2217138671875,63.82431804855754,4.1205427532193255,3.4054037904910834,0.7151389627282421,0.0151181099731601,0.009661352720558,0.0083115937068415,0.0151181099731601,0.0,0.1433322469482965,0.08710517159368325
2026-04-28 00:00:00+05:30,208.89205669947847,213.83022633269505,207.9122627984955,210.7046813964844,34950491,0.0,0.0,205.7546212332589,198.3596688842773,65.77809910646423,4.283048359823425,3.580932704357552,0.7021156554658732,0.0083115937068415,0.0096077168468363,0.003852154937834,0.0083115937068415,0.0,0.15283516005686093,0.08710517159368325
2026-04-29 00:00:00+05:30,211.73346967433537,212.6152782120782,207.08924116440056,211.51791381835932,32800573,0.0,0.0,206.57345036097936,198.5221188354492,66.68171988671719,4.426431140989621,3.750032391683966,0.6763987493056547,0.003852154937834,0.0066101647074716,-0.0211599142074343,0.003852154937834,0.0,0.15727605971118264,0.08710517159368325
2026-04-30 00:00:00+05:30,211.41992051892456,211.41992051892456,205.7567131344055,207.0892333984375,24894783,0.0,0.0,207.0045591081892,198.58580535888672,57.74031838761899,4.135039370331327,3.827033787413439,0.3080055829178887,-0.0211599142074343,0.0094062936163807,0.0,-0.0211599142074343,-0.0,0.13278819757337623,0.08710517159368325
2026-05-01 00:00:00+05:30,207.0892333984375,207.0892333984375,207.0892333984375,207.0892333984375,0,0.0,0.0,207.3369881766183,198.74609954833983,57.74031838573626,3.8596180187291793,3.8335506336765865,0.0260673850525927,0.0,0.00931875964401,0.0041549161032013,0.0,0.0,0.13278819757337623,0.08710517159368325
2026-05-04 00:00:00+05:30,208.25519550756448,210.1657906139613,207.12842355730183,207.9514617919922,23140911,0.0,0.0,207.74640219552177,198.8721011352539,58.98222307437513,3.6686295607634074,3.800566419093951,-0.131936858330544,0.0041549161032013,0.0093073227824512,-0.0043441498808751,0.0041549161032013,0.0,0.1374948374969902,0.08710517159368325
2026-05-05 00:00:00+05:30,207.91225727175217,208.0494278162248,205.21782411567264,207.050048828125,20733709,0.0,0.0,207.9283643450056,199.03357116699215,57.09321965200488,3.405279397880463,3.721509014851253,-0.3162296169707903,-0.0043441498808751,0.0090462175081435,0.0194481265029251,-0.0043441498808751,-0.0,0.1325533894341817,0.08710517159368325
2026-05-06 00:00:00+05:30,209.6758974302321,212.35073062720625,208.1278212532798,211.1161956787109,24082651,0.0,0.0,208.26289367675776,199.1597686767578,62.86993835388475,3.4845093107923333,3.6741090740394697,-0.1895997632471364,0.0194481265029251,0.0101102345331653,0.0074903200542419,0.0194481265029251,0.0,0.15457943102321425,0.08710517159368325
2026-05-07 00:00:00+05:30,212.3213416586462,214.77082648385087,211.3905404151622,212.70346069335932,21243369,0.0,0.0,208.610721043178,199.3886483764649,64.85887964527365,3.633493952438357,3.665986049719248,-0.0324920972808904,0.0074903200542419,0.0101405672946858,-0.0120488524168129,0.0074903200542419,0.0,0.1632276004896227,0.08710517159368325
2026-05-08 00:00:00+05:30,212.6152832465557,213.00719483917288,209.92084993352336,210.156005859375,17760366,0.0,0.0,208.80458068847653,199.50877136230469,59.36280710770243,3.505596702556147,3.6339081802866273,-0.1283114777304801,-0.0120488524168129,0.010758399255223,-0.0112996006332853,-0.0120488524168129,-0.0,0.1492120428041599,0.08710517159368325
2026-05-11 00:00:00+05:30,209.1859985430476,210.6556893993219,207.2460107988966,207.7946929931641,16301350,0.0,0.0,208.8094798496791,199.58597930908203,54.73298925336936,3.1770756461979204,3.542541673468886,-0.3654660272709655,-0.0112996006332853,0.0112404808204089,-0.0003772915761294,-0.0112996006332853,-0.0,0.13622640567751088,0.08710517159368325
2026-05-12 00:00:00+05:30,207.71630859375,211.9588180114428,207.22641163951943,207.71630859375,28371348,0.0,0.0,208.73739515032088,199.64221954345703,54.58081181918697,2.877228477346364,3.4094790342443817,-0.5322505568980178,-0.0003772915761294,0.0111561152629326,0.0353124548162766,-0.0003772915761294,-0.0,0.1357977170260729,0.08710517159368325
2026-05-13 00:00:00+05:30,208.931252478677,216.44626974872804,208.7646893130333,215.1823272705078,46231533,0.0,0.0,209.34696633475167,199.73980682373048,64.65975072291127,3.205096390752743,3.3686025055460544,-0.1635061147933112,0.0353124548162766,0.0142764245834071,0.0068520700993405,0.0353124548162766,0.0,0.17590552258898629,0.08710517159368325
2026-05-14 00:00:00+05:30,217.8081918112732,218.3960591940855,214.5944689437323,216.66183471679688,34985006,0.0,0.0,210.12100328717912,199.84973968505855,66.25769966319524,3.5434710321198395,3.403576210860812,0.1398948212590278,0.0068520700993405,0.0141681066458922,-0.0195910440572118,0.0068520700993405,0.0,0.18396290965996753,0.08710517159368325
2026-05-15 00:00:00+05:30,218.49404552557328,219.8657510419588,211.6354880427077,212.45851135253903,33231023,0.0,0.0,210.3708506992885,199.93811706542968,58.20544935815055,3.4328900863883405,3.4094389859663177,0.0234511004220228,-0.0195910440572118,0.0150209492986309,-0.0334341344457735,-0.0195910440572118,-0.0,0.16076784013471435,0.08710517159368325
2026-05-18 00:00:00+05:30,206.73650747568587,207.53994562883025,200.90673691374,205.4725799560547,73796001,0.0,0.0,209.9971291678292,199.91264251708984,47.80660626510823,2.749849062105511,3.2775210011941565,-0.5276719390886453,-0.0334341344457735,0.0174454256416697,-0.0020047780465002,-0.0334341344457735,-0.0,0.1219585721073202,0.08710517159368325
2026-05-19 00:00:00+05:30,206.33480077691172,208.03964760262085,204.67894663795,205.06106567382807,32573663,0.0,0.0,209.53592572893416,200.158766784668,47.27085876704946,2.1505382990612247,3.0521244607675704,-0.9015861617063456,-0.0020047780465002,0.0173696204014302,-0.0109537605543155,-0.0020047780465002,-0.0,0.11970929419287679,0.08710517159368325
2026-05-20 00:00:00+05:30,203.30723757974263,203.30723757974263,198.93735013596705,202.8271331787109,56670462,0.0,0.0,209.2314899989537,200.28496398925785,44.364321498222495,1.478279829270008,2.7373555344680582,-1.2590757051980503,-0.0109537605543155,0.0167151524734266,0.007555598044569,-0.0109537605543155,-0.0,0.10744426669384644,0.08710517159368325
2026-05-21 00:00:00+05:30,205.51177457198688,205.8253158023861,203.4640088687742,204.36541748046875,24385712,0.0,0.0,209.0369317190988,200.48327423095705,46.79050041235891,1.057447242203267,2.4013738760151,-1.343926633811833,0.007555598044569,0.0168878834758444,0.0029202556092833,0.007555598044569,0.0,0.1158116704297476,0.08710517159368325
